AuthorID,Author,Date,Content,Attachments,Reactions
845252450285912000.00,discordtest2#1420,27/11/2020 10:06,Hey!,,
845252450285912000.00,discordtest2#1420,27/11/2020 10:07,I got my hands on the scrap mythicals with their corresponding upload videos and a cherish ball melmetal If you’d like to clone them and send me an extra cloned copy in return ?,,
838457928805646000.00,discordtest1#5544,27/11/2020 12:59,Yeah for sure!,,
845252450285912000.00,discordtest2#1420,27/11/2020 16:21,For sure you need em?,,
845252450285912000.00,discordtest2#1420,30/11/2020 05:28,You around?,,
838457928805646000.00,discordtest1#5544,30/11/2020 19:21,"Sorry, 5:28am just a bit too early for me 😁",,
838457928805646000.00,discordtest1#5544,30/11/2020 19:21,I can be around in evenings though!,,
845252450285912000.00,discordtest2#1420,30/11/2020 20:50,Yeah I always do this to you haha my bad,,
845252450285912000.00,discordtest2#1420,30/11/2020 20:50,Maybe in like 3 hours but if not there’s always later!,,
845252450285912000.00,discordtest2#1420,01/12/2020 19:27,How’s right now looking?,,
838457928805646000.00,discordtest1#5544,01/12/2020 19:46,Yeah can do in like 10 mins. What mons is it?,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:04,Ok now I’m officially ready,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:04,"It’s volcanion, marshadow, and genesect from the scrap website and I also have video proof for you to clone and keep a set (:",,
838457928805646000.00,discordtest1#5544,01/12/2020 20:07,alrighty,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:08,I can trade them now and I'll probably take like 15 mins to clone them then hand them back?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:08,Would that be okay?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:08,Just updating the firmware on my other switch,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:13,firmware updated,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:14,Video Proof would be lovely!,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:15,I'm also officially ready rn,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:28,Okay great,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:28,Sorry at work,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:28,Let me upload the vids first,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:31,Ah here comes my firmware update,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:31,Okay I’m ready are you?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:31,yep,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:31,I'm updated and online on sword,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:32,Ok code?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:32,0479 0479,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:33,Omg they’re in home,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:33,Smh,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:33,Sorry,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:33,no worries,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:33,I’ll search back in 2 minutes,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:34,Sure thing 🙂,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:34,Actually,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:34,I’m ready,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:34,that was quick haha,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:34,I'm searching again,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:34,Yeah I have sword and shield loaded on this switch,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:35,Oh can you clone the melmetal too?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:35,yeah ofc,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:36,Okay cool and I think I’m going to email you the videos,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:37,Can I post them here?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:37,yep!,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:37,"Cool, so 4 pokemon to me and you want 5 back",,
838457928805646000.00,discordtest1#5544,01/12/2020 20:37,the last being Melmetal just with the tracker removed,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:38,Is that right?,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:41,No these are all legit Pokémon not clones,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:41,I wanted you to send back all 4 originals and a clone of those originals that I can ev train and level up,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:41,yep,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:41,So 8 Pokémon back,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:41,okie dokie,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:41,If you want me to pay I can,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:41,all good,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:42,And also different PIDs,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:42,For the clones,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:42,So they’re not exact duplicates,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:42,,https://cdn.discordapp.com/attachments/751307762767757332/783432938615472208/video0.mov,
845252450285912000.00,discordtest2#1420,01/12/2020 20:42,,https://cdn.discordapp.com/attachments/751307762767757332/783432974070317066/video0.mov,
845252450285912000.00,discordtest2#1420,01/12/2020 20:43,,https://cdn.discordapp.com/attachments/751307762767757332/783432994903425104/video0.mov,
845252450285912000.00,discordtest2#1420,01/12/2020 20:43,Are the videos good?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:44,Yeah that's all good 🙂,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:45,Thanks as always,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:47,Do you have your own melmetal?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:47,Yep 🙂,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:48,Not played Go properly since Covid though!,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:49,Same lol,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:50,Trading them back now,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:50,I actually have some future requests coming up if you’re still in commission,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:50,yep!,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:50,And okay let me know when you’re ready to trade to me,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:53,Awesome I was beginning to worry cuz you’re that guy lol,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:53,You’re my go to lol,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:53,😄,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:53,How’s your dissertation?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:54,"Still researching stuff for that, working on another module to do with russian hacking groups haha",,
838457928805646000.00,discordtest1#5544,01/12/2020 20:54,fun stuff,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:54,Wow that’s awesome,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:54,So are they like infamous for that stuff?,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:54,Oh absolutely,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:55,Btw I’m going to a correctional officer job hopefully I get it my end goal is to be a federal agent (hence agent testuser2) lol,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:55,Maybe one day we can collaborate (:,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:55,Oh nice! Good luck with that man,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:55,https://www.fireeye.com/current-threats/apt-groups.html,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:56,Here's some of the big hacking threats,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:56,for different countries,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:56,China and Russia are top haha,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:56,I’ll look into that,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:56,That’s so cool,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:58,Here's a cool graphic,,
838457928805646000.00,discordtest1#5544,01/12/2020 20:58,https://cybermap.kaspersky.com/,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:58,Cuz usually people wanna hide that stuff but they’re (China and Russia)  like famous or rather infamous for it,,
845252450285912000.00,discordtest2#1420,01/12/2020 20:59,Must be tough being known for this kind of stuff,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:00,Not that people can stop them!,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:00,but yeah the worst stuff is probably covetestuser up,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:00,got the mons ready,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:00,0479 0479,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:01,What’s your time frame ? Cuz I’m kind of in the middle of eating can you wait a few ?,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:01,in like 30 mins?,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:01,sure,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:11,Perfectttt,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:11,30 mins so 20 min from now probably haha,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:36,Ready?,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:38,yep code same,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:39,K are you trading the originals first?,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:39,yep!,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:40,Wonderful,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:40,Need any specific breedjects from crown tundra,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:43,"No thanks, all good!",,
838457928805646000.00,discordtest1#5544,01/12/2020 21:45,The melmetal is cloned almost exactly since the PID is always the same,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:47,Was that the last one?,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:47,Oh really? Is that gonna be an issue?,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:47,this is the last one,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:48,nono it's good,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:48,Ok interesting lol,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:48,they're all similar,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:48,Ok and for a future request just wondering can you do POGO mon?,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:48,"Yeah probably, not tried yet though!",,
838457928805646000.00,discordtest1#5544,01/12/2020 21:48,I will look into it,,
838457928805646000.00,discordtest1#5544,01/12/2020 21:49,Thanks for the mons and the videos,,
845252450285912000.00,discordtest2#1420,01/12/2020 21:49,No problem! Let me know at any time when you have found out because id like some mythicals from POGO haha and of course for those I’d pay,,
838457928805646000.00,discordtest1#5544,01/12/2020 22:02,Noted 🙂,,
845252450285912000.00,discordtest2#1420,10/12/2020 17:51,Any news my friend?,,
845252450285912000.00,discordtest2#1420,11/12/2020 18:49,Hey!,,
838457928805646000.00,discordtest1#5544,11/12/2020 20:53,"Sorry for not responding, yeah I can do those =) would that be making from scratch or tweaking?",,
845252450285912000.00,discordtest2#1420,11/12/2020 23:54,Probably scratch I think,,
845252450285912000.00,discordtest2#1420,11/12/2020 23:54,I want a few tho,,
838457928805646000.00,discordtest1#5544,12/12/2020 00:23,"Alright, you make a list =)",,
845252450285912000.00,discordtest2#1420,12/12/2020 04:20,Okay so I think i know what I want but I have a question,,
845252450285912000.00,discordtest2#1420,12/12/2020 04:22,I basically want all the mythicals available in it which seems like it’s possible for every one but I want them to shiny and not shiny untouched and then another set shiny that I can train and level up,,
838457928805646000.00,discordtest1#5544,12/12/2020 14:02,--- 13 Total,,
838457928805646000.00,discordtest1#5544,12/12/2020 14:02,Sound right?,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:15,Ah I see so only the top can be shiny ?,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:15,I don’t want Melton and melmetal,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:15,Yep,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:15,Okay how about we wait until the mew comes out and make that one shiny too,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:15,And non shiny,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:16,Deoxys can be any form,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:16,Hopefully the mew won’t be something super exclusive maybe you need to see it’s coding right?,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:17,Nah don't think so,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:17,I'll be getting a legit one if I can,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:17,You know which I’m talking about right?,,👍 (1)
845252450285912000.00,discordtest2#1420,12/12/2020 20:17,The one you need to pay for the pass,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:18,Okay cool so,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:19,"Shiny:
Deoxys Shiny x2
Darkrai Shiny x2
Genesect Shiny x2
Mew Shiny x2

Non-Shiny:
Mew x2
Celebi x2
Jirachi x2
Deoxys x2
Darkrai x2
Victini x2
Genesect x2",,👍 (1)
845252450285912000.00,discordtest2#1420,12/12/2020 20:19,Don’t worry I’ll pay a good amount,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:19,And what’s the OT gonna be?,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:19,Idk how go works,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:20,It's the one on the Home account they get sent to,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:20,And you can change your Home OT name any timw,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:20,Wonderful wonderful,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:20,Okay yeah no rush buddy,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:21,If you send me a Home Mon you've transfertestuser from GO then should be good. I can't remember offhand if Melmetal has your OT,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:21,Just to get your secret ID,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:22,"Yeah, I don't think Mew is coming out for a while so happy to wait till then or would you like the others done beforehand?",,
845252450285912000.00,discordtest2#1420,12/12/2020 20:24,It’s up to you whatever you prefer doing honestly,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:25,I have a go sent Pokémon I’ll send it whenever you feel like starting on these guys,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:33,Should be able to start on Monday I think,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:33,Got a bit of work to get done by then so can't start today =),,
845252450285912000.00,discordtest2#1420,12/12/2020 20:34,Start whenever you see fit!!!!,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:34,These are mostly going in the vault lol,,
845252450285912000.00,discordtest2#1420,12/12/2020 20:35,Maybe I’ll play competitively one Day who knows,,
838457928805646000.00,discordtest1#5544,12/12/2020 20:35,"Fair enough, I'll get back to you then =)",,
845252450285912000.00,discordtest2#1420,12/12/2020 20:36,You’re the best my friend,,😁 (1)
838457928805646000.00,discordtest1#5544,15/12/2020 09:35,Been making some of them but I'm currently trying to get the Actual shiny Celebi from the go event to have a look at it,,
845252450285912000.00,discordtest2#1420,15/12/2020 10:21,No rush at all!,,
845252450285912000.00,discordtest2#1420,15/12/2020 10:22,Thanks for following up,,
845252450285912000.00,discordtest2#1420,15/12/2020 10:22,Good luck with the Celebi,,😁 (1)
845252450285912000.00,discordtest2#1420,23/12/2020 22:00,Hopefully your holidays are going well my friend!,,
838457928805646000.00,discordtest1#5544,23/12/2020 22:01,"Yeah man, been so busy haha",,
838457928805646000.00,discordtest1#5544,23/12/2020 22:01,how about yourself?,,
845252450285912000.00,discordtest2#1420,23/12/2020 22:02,Really? As long as Everyone is happy and healthy right,,
845252450285912000.00,discordtest2#1420,23/12/2020 22:02,And trying to keep busy. Will have a lot of time on my hands after tomorrow,,
838457928805646000.00,discordtest1#5544,23/12/2020 22:02,"that's true, we're going into 'Tier 4' here",,
845252450285912000.00,discordtest2#1420,23/12/2020 22:02,It’s getting worse with covid?,,
838457928805646000.00,discordtest1#5544,23/12/2020 22:03,yeah we got this new one that spreads 70% more,,
838457928805646000.00,discordtest1#5544,23/12/2020 22:03,and long covid,,
838457928805646000.00,discordtest1#5544,23/12/2020 22:03,which hits you for like a month,,
838457928805646000.00,discordtest1#5544,23/12/2020 22:03,"i mean, I haven't personally got it but I know people in the area who have it",,
838457928805646000.00,discordtest1#5544,23/12/2020 22:04,"As far as your pokemon things, would you be happy with me doing them nearer the time when mew comes out since you said that time wasn't too much of a factor",,
838457928805646000.00,discordtest1#5544,23/12/2020 22:05,Let me know 🙂,,
845252450285912000.00,discordtest2#1420,23/12/2020 22:10,Oh don’t worry about the Pokémon that isn’t why I messaged you,,
845252450285912000.00,discordtest2#1420,23/12/2020 22:11,I’m literally in no rush at all for Pokémon I’ve been playing smash bros and god of war lol,,
845252450285912000.00,discordtest2#1420,23/12/2020 22:11,But that sounds scary is it because of the mutations I’ve been hearing about?,,
845252450285912000.00,discordtest2#1420,23/12/2020 22:11,Keep safe man lol,,
838457928805646000.00,discordtest1#5544,23/12/2020 23:12,Yep mutations making it def scary haha.,,
845252450285912000.00,discordtest2#1420,23/12/2020 23:21,Wild man,,
838457928805646000.00,discordtest1#5544,25/12/2020 13:13,Merry Christmas to you and yours 😊🎄🎄,,
845252450285912000.00,discordtest2#1420,25/12/2020 23:40,Merry Christmas my boy!!,,
845252450285912000.00,discordtest2#1420,04/01/2021 00:21,Hey buddy! Happy New Years,,
838457928805646000.00,discordtest1#5544,04/01/2021 21:43,And to you too =),,
845252450285912000.00,discordtest2#1420,04/01/2021 21:49,My man haha,,
845252450285912000.00,discordtest2#1420,04/01/2021 22:05,No rush at all! I don’t care if it’s gonna take much longer I’m just wondering if you’re still willing to make those mon for me,,
838457928805646000.00,discordtest1#5544,04/01/2021 23:57,Absolutely =),,
845252450285912000.00,discordtest2#1420,05/01/2021 00:01,Okay great 🙂,,
845252450285912000.00,discordtest2#1420,18/01/2021 07:20,Hey buddy! I missed a few events lol so I’d like to add them to my order whenever you get the chance,,
838457928805646000.00,discordtest1#5544,18/01/2021 11:53,Absolutely,,
838457928805646000.00,discordtest1#5544,18/01/2021 11:54,what's it you wanted?,,
845252450285912000.00,discordtest2#1420,18/01/2021 20:06,"A couple New Years pikachu, a couple Dada Zarude and for you to re Gen my current EV trained Zarude into the scarf form",,
845252450285912000.00,discordtest2#1420,18/01/2021 20:06,Oh  and the shiny Celebi from poke go,,
838457928805646000.00,discordtest1#5544,18/01/2021 22:40,"Yep, what days you available?",,
838457928805646000.00,discordtest1#5544,18/01/2021 22:40,I can't do today but can tomorrow,,
845252450285912000.00,discordtest2#1420,18/01/2021 22:45,Tomorrow might work,,
845252450285912000.00,discordtest2#1420,18/01/2021 22:45,I’ll let ya know !,,
845252450285912000.00,discordtest2#1420,18/01/2021 22:45,How’re things?,,
838457928805646000.00,discordtest1#5544,19/01/2021 12:34,"Yeah good thanks, been getting on with work well and just generally staying indoors what with pretty much everything closed haha",,
838457928805646000.00,discordtest1#5544,19/01/2021 12:34,yourself?,,
845252450285912000.00,discordtest2#1420,19/01/2021 19:47,Yeah? What do you do for fun,,
845252450285912000.00,discordtest2#1420,19/01/2021 20:14,By the way I’m available for a bit,,
838457928805646000.00,discordtest1#5544,19/01/2021 21:30,"Boardgames, card games, reading, raspberry pi projects, not much else to do inside 😛",,
838457928805646000.00,discordtest1#5544,19/01/2021 21:30,"Alright, I'll be available in a few hours",,
838457928805646000.00,discordtest1#5544,19/01/2021 21:31,how many hours will you be around for?,,
845252450285912000.00,discordtest2#1420,19/01/2021 21:57,I’m here,,
845252450285912000.00,discordtest2#1420,19/01/2021 21:57,Raspberry pi projects?!,,
845252450285912000.00,discordtest2#1420,19/01/2021 21:57,Pray tell!,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:47,"I have 4 of them testuser2ed up to telegram messaging profiles and got them to talk to say different things to each other when you ping them, and they reply haha",,
838457928805646000.00,discordtest1#5544,19/01/2021 23:47,I'm available now,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:47,Omg I was thinking like miniature gamecubes or something 😂,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:48,It’s a little risky for me right now but I think I can manage to trade you a couple Pokémon,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:48,I’m at work and it’s the busy time,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:48,That’s pretty cool though what you’re saying,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:49,You should post that on r/interestingasfuck,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:50,"alright, yeah trade me the ones you want done",,
838457928805646000.00,discordtest1#5544,19/01/2021 23:51,tell me testuser2 code when ready,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:55,I think we missed our window buddy,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:55,"It wouldn’t be fair for me to open up the switch right now, everyone’s hard at work",,
845252450285912000.00,discordtest2#1420,19/01/2021 23:55,Sorry friend,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:56,alright no worries,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:56,Will you be around later?,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:56,I’ll try to get you around the same time tomorrow maybe like 1-3 pm central?,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:56,I leave work in 3 hours and it’s a 30 min commute,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:57,You’ll probably be asleep by then,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:58,Message me then anyway,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:58,I might be up then,,
838457928805646000.00,discordtest1#5544,19/01/2021 23:58,"otherwise yeah, will need to do tomorrow, sorry about that",,
845252450285912000.00,discordtest2#1420,19/01/2021 23:59,No need to be sorry friend,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:59,I feel like I bother you with these,,
845252450285912000.00,discordtest2#1420,19/01/2021 23:59,I hope I don’t,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:00,absolutely not!,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:00,pleasure to work with 🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 00:03,"Same with you, honestly you’re the best",,
845252450285912000.00,discordtest2#1420,20/01/2021 00:04,"Hey with raspberry pi can you make an emulator with like thousands of roms into a format of , let’s say a 3D printed game Boy advance looking thing?",,
845252450285912000.00,discordtest2#1420,20/01/2021 00:04,I saw that on testuserdit once,,
845252450285912000.00,discordtest2#1420,20/01/2021 00:04,Always wanted to do it every since lol,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:04,yeah you can,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:05,I've made one of those but with a wooden case for a everything up to playstation 2 emulator,,
845252450285912000.00,discordtest2#1420,20/01/2021 00:05,That’s SO cool lol,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:06,"You can do it yourself quite easily with some guides online, the real problem is probably finding a Raspberry Pi in stock haha",,
845252450285912000.00,discordtest2#1420,20/01/2021 00:09,What is that honestly?,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:10,Ah they are in stock,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:11,nice,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:12,The Pi itself?,,
845252450285912000.00,discordtest2#1420,20/01/2021 00:28,Yeah,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:29,It's basically a little computer that you can program to do whatever you want,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:29,so you can use them to control different systems for you,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:30,like you could make one that makes your lights turn on when you come home,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:31,and the Pi Zero (the most basic one they sell) is normally about £10 which I imagine is something like $15,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:31,fun things to play around with,,
838457928805646000.00,discordtest1#5544,20/01/2021 00:31,🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 01:39,Wow that’s so cheap!,,
845252450285912000.00,discordtest2#1420,20/01/2021 01:39,I really need to get into DIY things instead of waste hours on my phone w haha,,
845252450285912000.00,discordtest2#1420,20/01/2021 03:48,I just got home friend,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:26,Hey bud,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:30,heyo,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:30,🙂,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:31,,https://cdn.discordapp.com/attachments/751307762767757332/801534322384830494/unknown.png,
838457928805646000.00,discordtest1#5544,20/01/2021 19:31,So these would be the ones you'd want to receive now plus the others you're sending me?,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:36,The Zarude I don’t need actually,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:36,I also have some legit ones with video proof if you want one for your collection,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:36,But yeah looks about right!,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:37,oh nice 🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:37,Would you like one to clone?,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:38,Yeah for sure,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:38,thanks,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:38,Of course!!,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:39,For these do you want it to be a random ID?,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:39,with OT Burs,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:39,Sounds like a plan,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:39,That’s how go works right?,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:39,When they get migrated to HOME then they take the OT of the Home Profile,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:40,But they keep their encounter date met as the one in GO,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:40,Damn should I do my home ID  then?,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:40,can if you want for one set but if you're having two of things then not really necessary,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:40,Mine is 808809,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:41,since you can only get one victini and celebi for example,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:41,Really?,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:41,Okay true,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:41,Random it is,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:41,No one would ever prove it anyway,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:41,true true,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:42,Okay I’m almost ready,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:42,Take your time btw if you aren’t,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:45,Shouldnt  be too long,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:45,Just got to transfer them over,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:45,Kk. I’m figuring out what I want to do this time around,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:46,what do you want them holding?,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:46,Probably the hardest thing to get,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:46,Patches?,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:46,kk,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:48,How many are you willing to modify?,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:48,Honestly by modify I just mean fix in case they have incorrect data,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:49,Probably have time to do a good few,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:49,how many do you have,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:49,Actually I got it down a bit,,
